ref_name,dist_name,dmos,std
I21.png,I21_15_02.png,2.1,0.597
I21.png,I21_15_03.png,1.87,0.562
I21.png,I21_15_04.png,1.4,0.49
I21.png,I21_15_05.png,1.33,0.471
I21.png,I21_16_01.png,4.6,0.49
I21.png,I21_16_02.png,4.3,0.737
I21.png,I21_16_03.png,3.67,0.471
I21.png,I21_16_04.png,3.13,1.07
I21.png,I21_16_05.png,2.17,0.898
I21.png,I21_17_01.png,4.6,0.49
I21.png,I21_17_02.png,4.37,0.482
I21.png,I21_17_03.png,4,0.816
I21.png,I21_17_04.png,2.87,1.024
I21.png,I21_17_05.png,1.63,0.795
I21.png,I21_18_01.png,4.37,0.547
I21.png,I21_18_02.png,4.7,0.458
I21.png,I21_18_03.png,4.43,0.716
I21.png,I21_18_04.png,4.03,0.782
I21.png,I21_18_05.png,3.53,0.846
I21.png,I21_19_01.png,4.3,0.64
I21.png,I21_19_02.png,3.77,0.616
I21.png,I21_19_03.png,2.77,0.803
I21.png,I21_19_04.png,1.67,0.596
I21.png,I21_19_05.png,1.07,0.249
I21.png,I21_20_01.png,4.53,0.718
I21.png,I21_20_02.png,4.07,0.727
I21.png,I21_20_03.png,3.47,1.087
I21.png,I21_20_04.png,4.03,0.983
I21.png,I21_20_05.png,3.17,1.241
I21.png,I21_21_01.png,3.77,1.023
I21.png,I21_21_02.png,3.03,1.14
I21.png,I21_21_03.png,2.63,0.983
I21.png,I21_21_04.png,2.2,0.653
I21.png,I21_21_05.png,1.33,0.537
I21.png,I21_22_01.png,3.57,1.086
I21.png,I21_22_02.png,2.83,1.067
I21.png,I21_22_03.png,2.93,1.062
I21.png,I21_22_04.png,2.53,1.118
I21.png,I21_22_05.png,2.07,0.814
I21.png,I21_23_01.png,2.77,1.023
I21.png,I21_23_02.png,2.3,0.862
I21.png,I21_23_03.png,2.13,0.763
I21.png,I21_23_04.png,2.13,0.846
I21.png,I21_23_05.png,1.7,0.69
I21.png,I21_24_01.png,3.73,0.964
I21.png,I21_24_02.png,2.33,0.596
I21.png,I21_24_03.png,1.77,0.761
I21.png,I21_24_04.png,1.39,0.704
I21.png,I21_24_05.png,1.37,0.482
I21.png,I21_25_01.png,3.5,0.885
I21.png,I21_25_02.png,3.77,0.883
I21.png,I21_25_03.png,3.97,0.836
I21.png,I21_25_04.png,3.87,0.67
I21.png,I21_25_05.png,3.2,0.98
I22.png,I22_01_01.png,4.7,0.458
I22.png,I22_01_02.png,4.57,0.559
I22.png,I22_01_03.png,3.13,0.921
I22.png,I22_01_04.png,2.3,0.64
I22.png,I22_01_05.png,1.5,0.563
I22.png,I22_02_01.png,3.8,0.872
I22.png,I22_02_02.png,2.67,0.699
I22.png,I22_02_03.png,2.17,0.637
I22.png,I22_02_04.png,1.57,0.616
I22.png,I22_02_05.png,1.3,0.458
I22.png,I22_03_01.png,4.77,0.423
I22.png,I22_03_02.png,4.33,0.789
I22.png,I22_03_03.png,2.73,0.814
I22.png,I22_03_04.png,2.33,0.537
I22.png,I22_03_05.png,1.9,0.539
I22.png,I22_04_01.png,4.5,0.563
I22.png,I22_04_02.png,1.5,0.619
I22.png,I22_04_03.png,1.3,0.586
I22.png,I22_04_04.png,1.23,0.496
I22.png,I22_04_05.png,1.07,0.249
I22.png,I22_05_01.png,4.13,0.806
I22.png,I22_05_02.png,2.73,0.854
I22.png,I22_05_03.png,1.97,0.795
I22.png,I22_05_04.png,1.93,0.629
I22.png,I22_05_05.png,1.47,0.718
I22.png,I22_06_01.png,4.4,0.757
I22.png,I22_06_02.png,4.07,0.854
I22.png,I22_06_03.png,4.27,0.814
I22.png,I22_06_04.png,3.23,0.803
I22.png,I22_06_05.png,2.47,0.67
I22.png,I22_07_01.png,2.77,0.92
I22.png,I22_07_02.png,2.57,0.955
I22.png,I22_07_03.png,2.2,1.137
I22.png,I22_07_04.png,2.27,1.031
I22.png,I22_07_05.png,1.9,0.907
I22.png,I22_08_01.png,4.68,0.467
I22.png,I22_08_02.png,2.4,0.952
I22.png,I22_08_03.png,1.37,0.547
I22.png,I22_08_04.png,1.13,0.34
I22.png,I22_08_05.png,1.1,0.396
I22.png,I22_09_01.png,4.73,0.442
I22.png,I22_09_02.png,4.53,0.562
I22.png,I22_09_03.png,4.77,0.423
I22.png,I22_09_04.png,2.97,0.948
I22.png,I22_09_05.png,1.63,0.547
I22.png,I22_10_01.png,4.47,0.763
I22.png,I22_10_02.png,4.43,0.883
I22.png,I22_10_03.png,4.03,0.875
I22.png,I22_10_04.png,1.83,0.86
I22.png,I22_10_05.png,1.47,0.499
I22.png,I22_11_01.png,3.8,0.833
I22.png,I22_11_02.png,2.97,0.795
I22.png,I22_11_03.png,2.8,0.792
I22.png,I22_11_04.png,2.93,0.772
I22.png,I22_11_05.png,2.27,0.814
I22.png,I22_12_01.png,4.73,0.442
I22.png,I22_12_02.png,3.5,0.885
I22.png,I22_12_03.png,2.87,0.957
I22.png,I22_12_04.png,2.63,0.706
I22.png,I22_12_05.png,2.5,0.719
I22.png,I22_13_01.png,3.93,0.964
I22.png,I22_13_02.png,3.23,0.803
I22.png,I22_13_03.png,2.8,0.748
I22.png,I22_13_04.png,2.3,0.69
I22.png,I22_13_05.png,2.1,0.597
I22.png,I22_14_01.png,4.53,0.618
I22.png,I22_14_02.png,3.23,0.94
I22.png,I22_14_03.png,3,0.856
I22.png,I22_14_04.png,2.61,0.904
I22.png,I22_14_05.png,1.97,0.706
I22.png,I22_15_01.png,3.5,0.957
I22.png,I22_15_02.png,2.53,0.67
I22.png,I22_15_03.png,2.27,0.68
I22.png,I22_15_04.png,1.97,0.605
I22.png,I22_15_05.png,1.53,0.562
I22.png,I22_16_01.png,4.53,0.499
I22.png,I22_16_02.png,4.37,0.547
I22.png,I22_16_03.png,3.43,0.844
I22.png,I22_16_04.png,2.2,0.872
I22.png,I22_16_05.png,1.26,0.438
I22.png,I22_17_01.png,4.87,0.34
I22.png,I22_17_02.png,4.47,0.499
I22.png,I22_17_03.png,4.3,0.586
I22.png,I22_17_04.png,3.6,0.917
I22.png,I22_17_05.png,2.5,0.885
I22.png,I22_18_01.png,4.07,0.854
I22.png,I22_18_02.png,4.6,0.49
I22.png,I22_18_03.png,4.7,0.526
I22.png,I22_18_04.png,4.5,0.563
I22.png,I22_18_05.png,4.3,0.69
I22.png,I22_19_01.png,4.63,0.482
I22.png,I22_19_02.png,4.23,0.496
I22.png,I22_19_03.png,3.77,0.761
I22.png,I22_19_04.png,2.27,0.814
I22.png,I22_19_05.png,1.5,0.5
I22.png,I22_20_01.png,4.7,0.458
I22.png,I22_20_02.png,3.83,1.128
I22.png,I22_20_03.png,3.47,1.204
I22.png,I22_20_04.png,4.17,1.157
I22.png,I22_20_05.png,2.37,1.08
I22.png,I22_21_01.png,4.53,0.618
I22.png,I22_21_02.png,3.8,0.872
I22.png,I22_21_03.png,3.6,0.952
I22.png,I22_21_04.png,3.77,1.023
I22.png,I22_21_05.png,1.87,0.806
I22.png,I22_22_01.png,4.07,0.892
I22.png,I22_22_02.png,3.67,1.075
I22.png,I22_22_03.png,3.7,0.971
I22.png,I22_22_04.png,3.33,1.247
I22.png,I22_22_05.png,3.13,0.957
I22.png,I22_23_01.png,1.97,0.836
I22.png,I22_23_02.png,2.73,0.998
I22.png,I22_23_03.png,1.7,0.737
I22.png,I22_23_04.png,1.93,0.854
I22.png,I22_23_05.png,2.03,0.836
I22.png,I22_24_01.png,3.83,0.778
I22.png,I22_24_02.png,2.8,0.909
I22.png,I22_24_03.png,2.3,0.586
I22.png,I22_24_04.png,1.93,0.727
I22.png,I22_24_05.png,1.5,0.671
I22.png,I22_25_01.png,3.33,0.869
I22.png,I22_25_02.png,4.03,0.657
I22.png,I22_25_03.png,4.3,0.737
I22.png,I22_25_04.png,4.03,0.482
I22.png,I22_25_05.png,2.9,0.907
I23.png,I23_01_01.png,4.73,0.629
I23.png,I23_01_02.png,4.47,0.618
I23.png,I23_01_03.png,3.03,0.752
I23.png,I23_01_04.png,2.2,0.653
I23.png,I23_01_05.png,1.33,0.471
I23.png,I23_02_01.png,3.87,0.751
I23.png,I23_02_02.png,2.97,0.795
I23.png,I23_02_03.png,1.97,0.637
I23.png,I23_02_04.png,1.5,0.563
I23.png,I23_02_05.png,1.29,0.52
I23.png,I23_03_01.png,4.93,0.249
I23.png,I23_03_02.png,4.47,0.67
I23.png,I23_03_03.png,3.3,0.737
I23.png,I23_03_04.png,2.77,0.844
I23.png,I23_03_05.png,2.07,0.629
I23.png,I23_04_01.png,4.8,0.4
I23.png,I23_04_02.png,2.53,0.846
I23.png,I23_04_03.png,1.37,0.482
I23.png,I23_04_04.png,1.17,0.373
I23.png,I23_04_05.png,1.1,0.3
I23.png,I23_05_01.png,4.71,0.454
I23.png,I23_05_02.png,2.33,0.789
I23.png,I23_05_03.png,2.06,0.878
I23.png,I23_05_04.png,1.83,0.637
I23.png,I23_05_05.png,1.91,0.805
I23.png,I23_06_01.png,4.07,0.929
I23.png,I23_06_02.png,3.8,1.166
I23.png,I23_06_03.png,3.43,0.92
I23.png,I23_06_04.png,3.1,0.817
I23.png,I23_06_05.png,2.8,0.909
I23.png,I23_07_01.png,2.97,0.983
I23.png,I23_07_02.png,2.1,0.87
I23.png,I23_07_03.png,1.93,0.772
I23.png,I23_07_04.png,2.13,0.991
I23.png,I23_07_05.png,1.7,0.781
I23.png,I23_08_01.png,4.73,0.442
I23.png,I23_08_02.png,3.57,0.989
I23.png,I23_08_03.png,3.03,1.14
I23.png,I23_08_04.png,2.2,1.046
I23.png,I23_08_05.png,2.03,0.795
I23.png,I23_09_01.png,4.67,0.537
I23.png,I23_09_02.png,3.8,0.702
I23.png,I23_09_03.png,3.13,0.806
I23.png,I23_09_04.png,2,0.672
I23.png,I23_09_05.png,1.23,0.423
I23.png,I23_10_01.png,4.57,0.496
I23.png,I23_10_02.png,4.4,0.663
I23.png,I23_10_03.png,4.13,0.718
I23.png,I23_10_04.png,2.57,0.883
I23.png,I23_10_05.png,1.7,0.458
I23.png,I23_11_01.png,4.17,0.86
I23.png,I23_11_02.png,4,0.856
I23.png,I23_11_03.png,3.3,0.971
I23.png,I23_11_04.png,2.93,0.727
I23.png,I23_11_05.png,2.63,0.752
I23.png,I23_12_01.png,4.77,0.423
I23.png,I23_12_02.png,4.33,0.65
I23.png,I23_12_03.png,3.53,0.806
I23.png,I23_12_04.png,3.1,0.87
I23.png,I23_12_05.png,2.93,0.929
I23.png,I23_13_01.png,4.03,0.795
I23.png,I23_13_02.png,3.45,0.945
I23.png,I23_13_03.png,2.83,0.82
I23.png,I23_13_04.png,2.7,0.737
I23.png,I23_13_05.png,2.77,1.055
I23.png,I23_14_01.png,4.53,0.67
I23.png,I23_14_02.png,3.47,0.921
I23.png,I23_14_03.png,3.03,0.948
I23.png,I23_14_04.png,2.9,0.978
I23.png,I23_14_05.png,2.27,0.629
I23.png,I23_15_01.png,3.97,0.795
I23.png,I23_15_02.png,3.27,0.814
I23.png,I23_15_03.png,2.53,0.806
I23.png,I23_15_04.png,1.71,0.811
I23.png,I23_15_05.png,1.67,0.596
I23.png,I23_16_01.png,4.73,0.442
I23.png,I23_16_02.png,4.47,0.499
I23.png,I23_16_03.png,3.8,0.872
I23.png,I23_16_04.png,3.2,0.748
I23.png,I23_16_05.png,1.97,0.657
I23.png,I23_17_01.png,4.67,0.537
I23.png,I23_17_02.png,4.8,0.4
I23.png,I23_17_03.png,4.53,0.562
I23.png,I23_17_04.png,3.57,0.844
I23.png,I23_17_05.png,2.67,1.164
I23.png,I23_18_01.png,4.53,0.718
I23.png,I23_18_02.png,4.6,0.49
I23.png,I23_18_03.png,4.7,0.458
I23.png,I23_18_04.png,4.43,0.496
I23.png,I23_18_05.png,4.23,0.761
I23.png,I23_19_01.png,4.6,0.49
I23.png,I23_19_02.png,4.4,0.663
I23.png,I23_19_03.png,3.4,0.8
I23.png,I23_19_04.png,1.77,0.559
I23.png,I23_19_05.png,1.23,0.423
I23.png,I23_20_01.png,3.97,0.948
I23.png,I23_20_02.png,2.72,1.152
I23.png,I23_20_03.png,2.67,1.011
I23.png,I23_20_04.png,2.3,0.971
I23.png,I23_20_05.png,2.03,0.795
I23.png,I23_21_01.png,4.27,0.772
I23.png,I23_21_02.png,3.3,0.9
I23.png,I23_21_03.png,2.97,0.836
I23.png,I23_21_04.png,3.07,1.062
I23.png,I23_21_05.png,1.47,0.618
I23.png,I23_22_01.png,4.63,0.657
I23.png,I23_22_02.png,4.77,0.496
I23.png,I23_22_03.png,4.53,0.618
I23.png,I23_22_04.png,4.43,0.761
I23.png,I23_22_05.png,4.03,0.795
I23.png,I23_23_01.png,2.57,0.883
I23.png,I23_23_02.png,2.07,0.854
I23.png,I23_23_03.png,2,0.816
I23.png,I23_23_04.png,2.23,0.92
I23.png,I23_23_05.png,2.47,1.087
I23.png,I23_24_01.png,4.3,0.737
I23.png,I23_24_02.png,3.13,0.957
I23.png,I23_24_03.png,2.57,0.883
I23.png,I23_24_04.png,1.83,0.734
I23.png,I23_24_05.png,1.33,0.537
I23.png,I23_25_01.png,4.23,0.616
I23.png,I23_25_02.png,4.27,0.727
I23.png,I23_25_03.png,4.37,0.547
I23.png,I23_25_04.png,4.4,0.663
I23.png,I23_25_05.png,3.9,0.651
I24.png,I24_01_01.png,4.2,0.98
I24.png,I24_01_02.png,4.03,0.912
I24.png,I24_01_03.png,2.77,0.955
I24.png,I24_01_04.png,1.7,0.64
I24.png,I24_01_05.png,1.4,0.49
I24.png,I24_02_01.png,3.57,0.883
I24.png,I24_02_02.png,2.47,0.718
I24.png,I24_02_03.png,1.77,0.616
I24.png,I24_02_04.png,1.7,0.586
I24.png,I24_02_05.png,1.33,0.537
I24.png,I24_03_01.png,4.5,0.671
I24.png,I24_03_02.png,4,0.931
I24.png,I24_03_03.png,3.03,0.983
I24.png,I24_03_04.png,2.4,0.8
I24.png,I24_03_05.png,1.83,0.637
I24.png,I24_04_01.png,4.53,0.562
I24.png,I24_04_02.png,2.97,0.948
I24.png,I24_04_03.png,2.03,0.795
I24.png,I24_04_04.png,1.63,0.657
I24.png,I24_04_05.png,1.26,0.438
I24.png,I24_05_01.png,4.47,0.763
I24.png,I24_05_02.png,2.47,0.718
I24.png,I24_05_03.png,2,0.632
I24.png,I24_05_04.png,2,0.931
I24.png,I24_05_05.png,2.47,0.884
I24.png,I24_06_01.png,4.27,0.772
I24.png,I24_06_02.png,3.93,0.814
I24.png,I24_06_03.png,3.8,0.945
I24.png,I24_06_04.png,2.73,0.892
I24.png,I24_06_05.png,2.67,0.83
I24.png,I24_07_01.png,2.8,0.702
I24.png,I24_07_02.png,2.43,1.086
I24.png,I24_07_03.png,1.93,0.772
I24.png,I24_07_04.png,2.23,1.023
I24.png,I24_07_05.png,1.4,0.712
I24.png,I24_08_01.png,4.5,0.5
I24.png,I24_08_02.png,3.63,0.875
I24.png,I24_08_03.png,2.83,0.898
I24.png,I24_08_04.png,1.93,0.573
I24.png,I24_08_05.png,1.7,0.69
I24.png,I24_09_01.png,4.37,0.875
I24.png,I24_09_02.png,4.19,0.591
I24.png,I24_09_03.png,4.2,0.748
I24.png,I24_09_04.png,2.13,0.806
I24.png,I24_09_05.png,1.4,0.554
I24.png,I24_10_01.png,4.47,0.763
I24.png,I24_10_02.png,4.3,0.69
I24.png,I24_10_03.png,3.97,1.016
I24.png,I24_10_04.png,1.9,0.651
I24.png,I24_10_05.png,1.57,0.559
I24.png,I24_11_01.png,3.53,0.957
I24.png,I24_11_02.png,3.07,0.929
I24.png,I24_11_03.png,2.7,0.971
I24.png,I24_11_04.png,2.53,0.957
I24.png,I24_11_05.png,1.97,0.547
I24.png,I24_12_01.png,4.3,0.737
I24.png,I24_12_02.png,3.37,0.983
I24.png,I24_12_03.png,2.33,0.65
I24.png,I24_12_04.png,2.43,0.667
I24.png,I24_12_05.png,2,0.632
I24.png,I24_13_01.png,3.43,0.716
I24.png,I24_13_02.png,3,0.856
I24.png,I24_13_03.png,2.43,0.803
I24.png,I24_13_04.png,2.1,0.831
I24.png,I24_13_05.png,2.2,0.748
I24.png,I24_14_01.png,4.3,0.64
I24.png,I24_14_02.png,2.97,0.836
I24.png,I24_14_03.png,2.8,0.98
I24.png,I24_14_04.png,2.3,0.69
I24.png,I24_14_05.png,1.93,0.629
I24.png,I24_15_01.png,3.47,1.056
I24.png,I24_15_02.png,2.43,1.023
I24.png,I24_15_03.png,1.9,0.597
I24.png,I24_15_04.png,1.53,0.618
I24.png,I24_15_05.png,1.67,0.537
I24.png,I24_16_01.png,4.5,0.619
I24.png,I24_16_02.png,4.1,0.79
I24.png,I24_16_03.png,3.94,0.669
I24.png,I24_16_04.png,2.07,0.68
I24.png,I24_16_05.png,1.43,0.559
I24.png,I24_17_01.png,4.57,0.559
I24.png,I24_17_02.png,4.37,0.875
I24.png,I24_17_03.png,4,0.856
I24.png,I24_17_04.png,3.57,0.883
I24.png,I24_17_05.png,2.3,0.936
I24.png,I24_18_01.png,4,0.816
I24.png,I24_18_02.png,4.3,0.781
I24.png,I24_18_03.png,4.7,0.458
I24.png,I24_18_04.png,4.37,0.795
I24.png,I24_18_05.png,4.27,0.512
I24.png,I24_19_01.png,4.67,0.596
I24.png,I24_19_02.png,4.5,0.671
I24.png,I24_19_03.png,4.07,0.892
I24.png,I24_19_04.png,2.67,0.869
I24.png,I24_19_05.png,1.53,0.499
I24.png,I24_20_01.png,4,0.966
I24.png,I24_20_02.png,3.67,1.011
I24.png,I24_20_03.png,3.73,1.123
I24.png,I24_20_04.png,3.7,0.971
I24.png,I24_20_05.png,2.53,0.957
I24.png,I24_21_01.png,4.27,0.854
I24.png,I24_21_02.png,3.53,1.147
I24.png,I24_21_03.png,3.5,1.147
I24.png,I24_21_04.png,2.97,1.048
I24.png,I24_21_05.png,1.4,0.554
I24.png,I24_22_01.png,4.07,0.892
I24.png,I24_22_02.png,3.63,0.912
I24.png,I24_22_03.png,3.07,0.929
I24.png,I24_22_04.png,3.33,0.907
I24.png,I24_22_05.png,2.9,0.831
I24.png,I24_23_01.png,2.73,0.998
I24.png,I24_23_02.png,2.1,0.746
I24.png,I24_23_03.png,2.17,0.82
I24.png,I24_23_04.png,1.57,0.559
I24.png,I24_23_05.png,2.1,0.928
I24.png,I24_24_01.png,3.73,0.929
I24.png,I24_24_02.png,2.63,0.781
I24.png,I24_24_03.png,2.07,0.68
I24.png,I24_24_04.png,1.63,0.657
I24.png,I24_24_05.png,1.16,0.368
I24.png,I24_25_01.png,3.2,1.013
I24.png,I24_25_02.png,3.83,0.934
I24.png,I24_25_03.png,4.33,0.789
I24.png,I24_25_04.png,3.83,0.969
I24.png,I24_25_05.png,3.53,0.806
I25.png,I25_01_01.png,4.43,0.667
I25.png,I25_01_02.png,4.63,0.482
I25.png,I25_01_03.png,3.2,0.945
I25.png,I25_01_04.png,2.3,0.971
I25.png,I25_01_05.png,1.37,0.482
I25.png,I25_02_01.png,4.17,0.687
I25.png,I25_02_02.png,2.87,1.056
I25.png,I25_02_03.png,1.87,0.67
I25.png,I25_02_04.png,1.73,0.629
I25.png,I25_02_05.png,1.3,0.458
I25.png,I25_03_01.png,4.77,0.423
I25.png,I25_03_02.png,4.43,0.716
I25.png,I25_03_03.png,3.1,0.87
I25.png,I25_03_04.png,2.9,1.012
I25.png,I25_03_05.png,1.73,0.629
I25.png,I25_04_01.png,4.53,0.921
I25.png,I25_04_02.png,3.03,1.104
I25.png,I25_04_03.png,2,1.065
I25.png,I25_04_04.png,2.07,0.998
I25.png,I25_04_05.png,1.65,0.785
I25.png,I25_05_01.png,4.5,0.671
I25.png,I25_05_02.png,2.8,1.013
I25.png,I25_05_03.png,2.23,0.844
I25.png,I25_05_04.png,2.53,1.176
I25.png,I25_05_05.png,2.73,1.236
I25.png,I25_06_01.png,4.2,0.748
I25.png,I25_06_02.png,4.07,0.772
I25.png,I25_06_03.png,4.07,0.929
I25.png,I25_06_04.png,3.2,1.013
I25.png,I25_06_05.png,2.33,0.789
I25.png,I25_07_01.png,2.5,1.025
I25.png,I25_07_02.png,2.43,1.309
I25.png,I25_07_03.png,2.43,1.116
I25.png,I25_07_04.png,2.37,1.251
I25.png,I25_07_05.png,1.97,0.795
I25.png,I25_08_01.png,4.73,0.512
I25.png,I25_08_02.png,3.13,0.957
I25.png,I25_08_03.png,3.13,0.884
I25.png,I25_08_04.png,1.7,0.737
I25.png,I25_08_05.png,1.33,0.699
I25.png,I25_09_01.png,4.7,0.458
I25.png,I25_09_02.png,4.6,0.49
I25.png,I25_09_03.png,4.2,0.653
I25.png,I25_09_04.png,3.03,1.016
I25.png,I25_09_05.png,1.53,0.763
I25.png,I25_10_01.png,4.53,0.562
I25.png,I25_10_02.png,4.63,0.547
I25.png,I25_10_03.png,4.3,0.862
I25.png,I25_10_04.png,1.6,0.611
I25.png,I25_10_05.png,1.07,0.249
I25.png,I25_11_01.png,4.1,0.79
I25.png,I25_11_02.png,3.5,0.957
I25.png,I25_11_03.png,2.9,0.831
I25.png,I25_11_04.png,2.77,0.761
I25.png,I25_11_05.png,2.37,0.912
I25.png,I25_12_01.png,4.57,0.496
I25.png,I25_12_02.png,3.53,0.991
I25.png,I25_12_03.png,2.9,0.79
I25.png,I25_12_04.png,2.43,0.761
I25.png,I25_12_05.png,2.23,0.844
I25.png,I25_13_01.png,3.47,0.562
I25.png,I25_13_02.png,2.81,0.916
I25.png,I25_13_03.png,2.3,0.737
I25.png,I25_13_04.png,2.17,0.82
I25.png,I25_13_05.png,1.94,0.878
I25.png,I25_14_01.png,4.57,0.496
I25.png,I25_14_02.png,4.03,0.752
I25.png,I25_14_03.png,3.63,1.14
I25.png,I25_14_04.png,2.27,0.629
I25.png,I25_14_05.png,1.83,0.637
I25.png,I25_15_01.png,3.63,0.948
I25.png,I25_15_02.png,2.53,0.806
I25.png,I25_15_03.png,1.97,0.795
I25.png,I25_15_04.png,1.2,0.4
I25.png,I25_15_05.png,1.3,0.458
I25.png,I25_16_01.png,4.67,0.537
I25.png,I25_16_02.png,4.27,0.629
I25.png,I25_16_03.png,4.32,0.59
I25.png,I25_16_04.png,3.43,0.883
I25.png,I25_16_05.png,2.07,0.854
I25.png,I25_17_01.png,4.73,0.442
I25.png,I25_17_02.png,4.7,0.458
I25.png,I25_17_03.png,4.5,0.719
I25.png,I25_17_04.png,3.7,0.781
I25.png,I25_17_05.png,1.8,0.792
I25.png,I25_18_01.png,4.43,0.496
I25.png,I25_18_02.png,4.73,0.442
I25.png,I25_18_03.png,4.57,0.559
I25.png,I25_18_04.png,4.47,0.618
I25.png,I25_18_05.png,3.73,0.854
I25.png,I25_19_01.png,4.77,0.423
I25.png,I25_19_02.png,4.33,0.537
I25.png,I25_19_03.png,4.3,0.781
I25.png,I25_19_04.png,2.63,0.983
I25.png,I25_19_05.png,1.73,0.68
I25.png,I25_20_01.png,4.63,0.795
I25.png,I25_20_02.png,3.93,0.854
I25.png,I25_20_03.png,2.8,1.137
I25.png,I25_20_04.png,3.53,1.147
I25.png,I25_20_05.png,3.4,1.332
I25.png,I25_21_01.png,4.63,0.547
I25.png,I25_21_02.png,4,0.966
I25.png,I25_21_03.png,3.57,1.23
I25.png,I25_21_04.png,4.03,0.752
I25.png,I25_21_05.png,2.57,0.883
I25.png,I25_22_01.png,4.57,0.496
I25.png,I25_22_02.png,4.33,0.65
I25.png,I25_22_03.png,4.3,0.64
I25.png,I25_22_04.png,3.87,1.087
I25.png,I25_22_05.png,2.8,1.137
I25.png,I25_23_01.png,2.43,0.883
I25.png,I25_23_02.png,2.37,0.752
I25.png,I25_23_03.png,2.23,0.989
I25.png,I25_23_04.png,2.17,0.734
I25.png,I25_23_05.png,2,0.856
I25.png,I25_24_01.png,4,0.73
I25.png,I25_24_02.png,2.63,0.948
I25.png,I25_24_03.png,2.2,0.909
I25.png,I25_24_04.png,1.57,0.761
I25.png,I25_24_05.png,1.27,0.573
I25.png,I25_25_01.png,3.53,0.884
I25.png,I25_25_02.png,3.93,0.512
I25.png,I25_25_03.png,4.5,0.5
I25.png,I25_25_04.png,4.67,0.537
I25.png,I25_25_05.png,3.53,1.056
I26.png,I26_01_01.png,4.74,0.438
I26.png,I26_01_02.png,4.43,0.616
I26.png,I26_01_03.png,2.83,0.637
I26.png,I26_01_04.png,1.8,0.6
I26.png,I26_01_05.png,1.3,0.458
I26.png,I26_02_01.png,4.1,0.746
I26.png,I26_02_02.png,2.67,0.65
I26.png,I26_02_03.png,2,0.683
I26.png,I26_02_04.png,1.57,0.616
I26.png,I26_02_05.png,1.27,0.442
I26.png,I26_03_01.png,4.67,0.471
I26.png,I26_03_02.png,4.33,0.699
I26.png,I26_03_03.png,3,0.816
I26.png,I26_03_04.png,2.37,0.706
I26.png,I26_03_05.png,1.87,0.67
I26.png,I26_04_01.png,4.8,0.6
I26.png,I26_04_02.png,3.29,1.053
I26.png,I26_04_03.png,2.9,1.106
I26.png,I26_04_04.png,2.33,1.135
I26.png,I26_04_05.png,2.07,1.093
I26.png,I26_05_01.png,4.43,0.761
I26.png,I26_05_02.png,2.64,1.096
I26.png,I26_05_03.png,1.57,0.616
I26.png,I26_05_04.png,1.77,0.667
I26.png,I26_05_05.png,1.53,0.67
I26.png,I26_06_01.png,4.57,0.496
I26.png,I26_06_02.png,4.39,0.704
I26.png,I26_06_03.png,4,0.816
I26.png,I26_06_04.png,3.53,0.921
I26.png,I26_06_05.png,2.6,1.083
I26.png,I26_07_01.png,2.6,1.02
I26.png,I26_07_02.png,2.3,1.005
I26.png,I26_07_03.png,2.47,1.056
I26.png,I26_07_04.png,2.47,1.087
I26.png,I26_07_05.png,2.6,1.083
I26.png,I26_08_01.png,4.67,0.471
I26.png,I26_08_02.png,3.37,0.948
I26.png,I26_08_03.png,3.53,0.957
I26.png,I26_08_04.png,2.73,0.929
I26.png,I26_08_05.png,1.77,0.844
I26.png,I26_09_01.png,4.57,0.496
I26.png,I26_09_02.png,4.63,0.482
I26.png,I26_09_03.png,4.3,0.586
I26.png,I26_09_04.png,2.67,0.869
I26.png,I26_09_05.png,1.57,0.616
I26.png,I26_10_01.png,4.6,0.611
I26.png,I26_10_02.png,4.1,0.7
I26.png,I26_10_03.png,3.93,0.814
I26.png,I26_10_04.png,2.53,0.763
I26.png,I26_10_05.png,1.5,0.719
I26.png,I26_11_01.png,3.9,0.7
I26.png,I26_11_02.png,3.3,0.936
I26.png,I26_11_03.png,3.27,0.892
I26.png,I26_11_04.png,2.8,0.833
I26.png,I26_11_05.png,2.47,0.763
I26.png,I26_12_01.png,4.53,0.562
I26.png,I26_12_02.png,3.77,1.023
I26.png,I26_12_03.png,2.9,0.87
I26.png,I26_12_04.png,2.8,0.792
I26.png,I26_12_05.png,2.3,0.737
I26.png,I26_13_01.png,3.4,0.952
I26.png,I26_13_02.png,2.9,0.831
I26.png,I26_13_03.png,2.73,0.772
I26.png,I26_13_04.png,2.29,0.77
I26.png,I26_13_05.png,2.3,1.005
I26.png,I26_14_01.png,4.67,0.471
I26.png,I26_14_02.png,3.84,0.795
I26.png,I26_14_03.png,3.03,0.836
I26.png,I26_14_04.png,2.73,0.772
I26.png,I26_14_05.png,2.23,0.761
I26.png,I26_15_01.png,3.87,0.921
I26.png,I26_15_02.png,3.43,0.883
I26.png,I26_15_03.png,2.5,0.764
I26.png,I26_15_04.png,2.07,0.814
I26.png,I26_15_05.png,1.47,0.562
I26.png,I26_16_01.png,4.83,0.373
I26.png,I26_16_02.png,4.3,0.781
I26.png,I26_16_03.png,3.57,0.955
I26.png,I26_16_04.png,2.93,0.929
I26.png,I26_16_05.png,1.97,0.795
I26.png,I26_17_01.png,4.5,0.563
I26.png,I26_17_02.png,4.37,0.605
I26.png,I26_17_03.png,4,0.661
