Image name,MOS,Brightness,Colorfulness,Contrast,Noisiness,Sharpness,Animal,Cityscape,Human,Indoor scene,Landscape,Night scene,Plant,Still-life,Others,Focal length,F-number,Exposure time,ISO,Brightness,Flash,Time0,Time1
02396.jpg,23.22,25.78,22.5,20.11,29.44,18.56,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,3.95,1.6,0.001,200,0.0,0,-0.965926,-0.258819
02397.jpg,15.44,19.63,17.5,12.22,13.0,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.95,1.6,0.06,1000,0.0,0,-0.965926,-0.258819
02398.jpg,65.67,56.13,66.44,60.0,65.0,68.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.2,0.005121,120,0.0,0,-0.5,-0.866025
02399.jpg,25.33,37.89,34.88,39.78,38.67,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.058824,320,-0.474626,0,-0.258819,-0.965926
02400.jpg,59.5,69.89,67.0,61.3,52.5,51.9,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.263,2.0,0.04,424,0.0,0,-0.5,-0.866025
02401.jpg,54.75,60.67,63.67,62.83,62.25,46.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.2,0.02,125,0.0,0,-0.866025,-0.5
02402.jpg,60.22,53.63,64.67,54.67,47.11,51.67,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.66,2.2,0.03003,94,0.0,0,-0.5,-0.866025
02403.jpg,28.9,48.0,54.4,46.7,36.2,20.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.030303,32,3.933466,0,-0.707107,-0.707107
02404.jpg,64.56,66.88,69.0,63.33,58.56,65.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,2.2,0.019998,80,0.0,0,-0.707107,-0.707107
02405.jpg,33.6,50.5,51.6,51.5,46.2,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.36,1.8,0.009994,50,0.0,0,-0.965926,-0.258819
02406.jpg,68.5,62.3,67.7,66.2,63.6,63.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.000624,25,10.295107,0,-0.5,-0.866025
02407.jpg,76.63,66.11,69.0,72.5,67.67,69.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.01,25,6.911866,0,-0.5,-0.866025
02408.jpg,60.11,58.67,59.89,62.11,58.0,55.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.95,1.8,0.05988,1597,-5.62,0,-0.5,0.866025
02409.jpg,36.0,49.91,53.45,50.36,43.18,34.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,2.0,0.005526,105,0.0,0,-0.707107,-0.707107
02410.jpg,52.38,53.88,50.25,56.0,45.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.26,2.0,0.004016,50,0.0,0,-0.5,-0.866025
02411.jpg,47.9,53.4,50.4,57.6,50.8,38.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.030303,25,5.132495,0,-0.866025,-0.5
02412.jpg,66.22,60.33,64.67,61.56,60.33,64.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.83,2.2,0.07,500,0.0,0,0.0,-1.0
02413.jpg,10.8,40.4,28.3,13.7,24.3,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.36,1.8,0.029998,200,0.0,1,-0.5,-0.866025
02414.jpg,58.78,49.0,53.11,50.78,56.89,58.56,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.46,2.2,0.007812,100,0.0,0,-0.866025,-0.5
02415.jpg,79.3,78.4,77.2,76.4,69.4,80.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.001494,100,0.0,0,0.258819,-0.965926
02416.jpg,41.75,49.63,48.38,47.0,45.38,36.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.03,160,0.0,0,-0.965926,-0.258819
02417.jpg,75.88,75.0,76.29,71.38,64.0,73.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.82,1.8,0.004762,200,2.16,0,0.707107,-0.707107
02418.jpg,68.89,75.75,70.22,73.13,64.0,71.33,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,2.6,0.01,320,0.0,0,-0.707107,-0.707107
02419.jpg,15.67,38.5,32.4,29.6,25.1,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.46,2.2,0.01,100,0.0,0,-0.707107,-0.707107
02420.jpg,79.86,79.0,76.71,79.43,70.38,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,1.8,0.000417,51,9.49,0,-0.866025,-0.5
02421.jpg,80.88,77.25,79.29,83.57,69.88,85.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.7,0.000525,33,0.0,0,-0.707107,-0.707107
02422.jpg,25.44,46.33,45.11,39.22,34.78,23.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.79,2.0,0.029996,121,3.0,1,-0.5,-0.866025
02423.jpg,69.25,75.5,69.5,74.0,74.63,73.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,2.2,0.00124,50,0.0,0,-0.5,-0.866025
02424.jpg,39.7,48.8,48.1,48.8,51.9,34.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.15,2.2,0.01,25,6.305343,0,-0.707107,-0.707107
02425.jpg,21.7,36.5,33.7,33.0,38.6,15.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.36,2.2,0.0017,50,0.0,0,-0.965926,-0.258819
02426.jpg,76.5,72.38,75.13,74.63,69.38,72.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.79,2.0,0.02,50,0.0,0,-0.5,-0.866025
02427.jpg,76.88,67.33,79.63,70.44,61.11,71.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,2.2,0.004855,119,0.0,0,-0.866025,0.5
02428.jpg,39.5,50.75,52.38,41.5,41.0,34.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.66,2.2,0.009001,50,0.0,0,-0.707107,-0.707107
02429.jpg,53.25,52.38,56.63,44.63,49.88,47.88,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.46,2.2,0.001862,100,0.0,0,-0.5,-0.866025
02430.jpg,16.1,37.6,40.7,31.2,26.7,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.82,1.8,0.005618,100,0.0,0,-0.866025,-0.5
02431.jpg,15.14,42.63,41.75,35.75,25.88,14.75,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.79,2.0,0.001294,50,0.0,0,0.707107,-0.707107
02432.jpg,57.75,53.88,63.0,59.88,56.13,55.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,0.059996,57,0.0,0,-1.0,0.0
02433.jpg,62.67,58.2,62.6,66.0,51.2,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.83,2.2,0.079996,1933,0.0,0,-0.5,0.866025
02434.jpg,18.9,44.9,49.9,47.9,27.67,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,2.0,0.004608,100,0.0,0,-0.258819,-0.965926
02435.jpg,18.33,26.63,40.11,35.89,25.25,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.82,1.8,0.5,800,0.0,0,-0.866025,0.5
02436.jpg,23.0,38.0,42.63,39.25,24.57,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.058824,64,2.054319,0,-0.965926,-0.258819
02437.jpg,74.14,65.5,64.63,64.38,70.71,73.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.058824,64,2.470262,0,-0.5,-0.866025
02438.jpg,20.56,34.38,42.56,22.44,28.56,16.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.26,2.0,0.01,64,0.0,1,-0.866025,-0.5
02439.jpg,19.38,38.75,28.57,35.63,28.38,16.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,1.6,0.0005,50,0.0,0,0.5,-0.866025
02440.jpg,38.0,49.25,49.25,47.88,40.13,35.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,1.8,0.04,400,0.0,0,-0.5,-0.866025
02441.jpg,60.89,62.44,62.56,61.11,60.67,61.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.9,1.69,0.04,400,0.0,0,-0.866025,-0.5
02442.jpg,34.0,49.0,47.63,46.75,34.13,26.29,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.93,2.2,0.00885,100,0.0,0,0.5,-0.866025
02443.jpg,80.56,79.67,85.88,83.38,74.44,83.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.83,1.8,0.000984,50,0.0,0,0.0,-1.0
02444.jpg,69.38,64.75,61.75,65.25,55.25,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.225,2.0,0.030303,320,0.0,0,-0.707107,-0.707107
02445.jpg,31.44,45.0,38.63,37.13,38.78,29.67,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,4.8,2.2,0.05263,400,1.5,0,0.965926,-0.258819
02446.jpg,51.7,57.44,47.0,54.33,48.1,52.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.79,2.0,0.002105,100,0.0,0,-0.866025,-0.5
02447.jpg,52.75,59.13,52.88,54.63,48.88,52.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.66,2.2,0.03003,267,0.0,0,-0.707107,-0.707107
02448.jpg,40.25,51.5,40.43,47.75,41.25,37.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1,1.7,0.000319,52,0.0,0,0.707107,-0.707107
02449.jpg,21.63,43.0,38.25,40.13,25.0,18.75,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,4.8,2.2,0.02,400,0.77,0,-0.965926,0.258819
02450.jpg,58.0,58.22,60.0,57.67,55.56,51.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,0.010002,45,0.0,0,-0.866025,-0.5
02451.jpg,28.5,25.91,45.75,30.82,35.67,21.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.125,100,-0.790558,0,-0.965926,0.258819
02452.jpg,87.25,85.42,88.75,81.0,86.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.88,2.0,0.000914,50,8.42,0,-0.258819,-0.965926
02453.jpg,62.58,76.58,80.33,76.55,69.67,55.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.96,2.0,0.000491,64,0.0,0,0.5,-0.866025
02454.jpg,28.82,56.82,50.18,48.09,36.09,25.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.93,2.2,0.009901,167,0.0,0,0.707107,-0.707107
02455.jpg,50.9,53.2,63.1,56.1,43.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.2,0.04,320,0.0,0,-1.0,0.0
02456.jpg,26.91,66.1,59.27,51.45,38.82,16.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,2.0,0.00425,50,0.0,0,-0.258819,-0.965926
02457.jpg,27.1,47.33,54.8,51.5,39.0,14.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.029996,253,0.0,0,-0.258819,-0.965926
02458.jpg,71.11,52.9,67.11,62.56,68.78,65.6,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,2.2,0.004437,50,0.0,0,-0.5,-0.866025
02459.jpg,83.0,88.9,88.2,85.27,81.82,85.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.83,1.8,0.01,64,0.0,0,-0.965926,-0.258819
02460.jpg,34.91,56.73,49.09,44.36,27.73,19.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,3.82,2.6,0.005076,100,5.47,0,0.707107,-0.707107
02461.jpg,39.55,42.4,47.0,40.45,32.18,34.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.2,0.02,160,0.0,0,-0.707107,-0.707107
02462.jpg,24.3,54.8,49.2,45.1,40.1,16.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.2,0.025004,134,0.0,0,-0.707107,-0.707107
02463.jpg,38.7,42.5,52.9,46.7,36.3,36.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,0.001151,42,0.0,0,0.866025,-0.5
02464.jpg,74.5,77.2,70.1,72.4,61.8,73.2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.12,2.0,0.004762,100,4.73,0,-0.866025,-0.5
02465.jpg,12.73,50.82,40.45,34.91,34.64,5.09,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,3.5,2.0,0.03,50,0.0,0,-0.5,-0.866025
02466.jpg,32.7,66.2,66.2,58.6,46.1,16.67,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,3.83,2.2,0.03,80,0.0,0,0.5,-0.866025
02467.jpg,63.1,61.1,71.78,52.0,62.5,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,3.66,2.2,0.03003,103,0.0,0,0.258819,-0.965926
02468.jpg,23.4,59.11,37.8,36.0,37.2,15.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.02,106,0.0,0,-0.707107,-0.707107
02469.jpg,72.09,66.42,72.0,58.5,71.91,68.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.00117,25,8.970152,0,-0.707107,-0.707107
02470.jpg,50.1,48.5,60.11,45.4,51.3,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.002101,32,9.861628,0,-0.5,-0.866025
02471.jpg,30.6,34.0,27.5,32.1,22.44,26.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,2.0,0.1,254,0.0,0,-1.0,0.0
02472.jpg,13.67,23.6,27.3,26.6,8.78,8.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,3.5,2.0,0.1,466,0.0,0,-1.0,0.0
02473.jpg,29.33,46.08,41.33,43.33,30.73,17.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,2.2,0.00556,115,0.0,0,-0.707107,-0.707107
02474.jpg,67.82,63.73,59.45,66.64,66.27,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.04,2.0,0.006173,100,0.0,0,-0.965926,-0.258819
02475.jpg,41.36,32.0,34.18,38.0,32.91,40.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.79,2.0,0.016667,130,0.0,0,-0.707107,-0.707107
02476.jpg,40.6,47.1,33.4,43.3,33.22,36.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.04,2.0,0.002227,100,0.0,0,-0.866025,-0.5
02477.jpg,66.91,57.73,67.27,71.6,65.3,63.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,2.2,0.06,1000,0.0,0,-0.866025,0.5
02478.jpg,42.0,56.3,52.1,57.8,42.3,33.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,1.8,0.02,250,1.19,0,-0.965926,-0.258819
02479.jpg,86.0,87.25,86.5,88.82,85.64,82.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2,1.7,0.00431,50,5.28,0,-0.866025,-0.5
02480.jpg,60.6,65.7,57.6,62.9,54.2,59.7,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.5,2.0,0.003501,43,0.0,0,-0.5,-0.866025
02481.jpg,18.9,41.78,33.3,31.78,31.2,17.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,2.2,0.04,100,0.0,0,-0.866025,-0.5
02482.jpg,70.1,74.0,73.1,70.67,77.78,70.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.001692,50,0.0,0,-0.5,-0.866025
02483.jpg,26.5,30.36,38.5,36.83,36.25,20.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.15,2.2,0.000126,32,9.734668,0,-0.5,-0.866025
02484.jpg,68.38,66.42,71.83,65.85,70.5,68.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.04,2.0,0.05,1500,3.0,0,-0.866025,0.5
02485.jpg,60.09,64.73,68.36,62.45,61.82,46.3,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.001522,25,8.471609,0,-0.866025,-0.5
02486.jpg,49.9,37.0,54.73,50.55,53.91,46.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.030303,40,3.864312,0,-0.5,-0.866025
02487.jpg,69.8,75.89,68.4,64.0,69.2,61.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.15,2.2,0.000702,25,10.549266,0,-0.5,-0.866025
02488.jpg,11.6,9.91,16.1,19.45,25.09,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,2.2,0.069997,3236,0.0,0,1.0,0.0
02489.jpg,72.55,62.82,72.64,72.4,72.09,69.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.79,2.0,0.029996,132,0.0,0,-0.5,-0.866025
02490.jpg,71.45,62.91,61.0,63.82,75.09,72.1,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.79,2.2,0.000397,101,0.0,0,-0.707107,-0.707107
02491.jpg,54.92,44.91,55.33,45.82,58.25,54.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,1.8,0.000141,160,0.0,0,-0.707107,-0.707107
02492.jpg,70.9,68.7,66.0,68.4,72.7,73.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.95,2.2,0.000922,50,0.0,0,-0.5,-0.866025
02493.jpg,32.8,65.9,53.5,54.4,30.11,19.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,2.0,0.002119,76,0.0,0,-0.707107,0.707107
02494.jpg,28.17,53.5,47.67,42.09,31.75,17.36,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,2.2,0.06,800,0.0,0,-0.965926,-0.258819
02495.jpg,33.09,58.36,57.45,54.18,34.36,17.2,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,4.15,2.2,0.058824,640,-0.484135,0,0.5,-0.866025
02496.jpg,79.2,74.8,79.22,77.44,73.1,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.81,2.2,0.004049,100,5.62,0,0.258819,-0.965926
02497.jpg,26.5,32.4,37.9,38.5,37.4,13.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,4.2,1.7,0.02,500,0.25,0,-1.0,0.0
02498.jpg,64.82,51.82,63.5,53.27,63.73,59.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.2,0.004916,50,0.0,0,-0.5,-0.866025
02499.jpg,17.0,35.6,40.5,37.8,35.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.26,2.0,0.030303,200,0.0,1,-1.0,0.0
02500.jpg,80.0,81.25,85.0,80.58,84.82,83.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3,1.9,0.001953,800,2.93,0,0.258819,-0.965926
02501.jpg,50.1,68.4,67.7,62.5,39.7,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.66,2.2,0.01,75,0.0,0,-0.707107,-0.707107
02502.jpg,66.73,69.27,64.6,63.45,68.73,69.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.002703,25,8.62824,0,-0.707107,-0.707107
02503.jpg,84.25,85.17,85.36,83.33,82.33,80.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,2.0,0.008013,50,4.87,0,-1.0,0.0
02504.jpg,54.44,59.89,40.56,51.25,60.56,54.67,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.005761,160,0.0,0,-0.866025,-0.5
02505.jpg,64.5,52.15,65.15,67.42,73.75,67.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,2.2,0.03,320,0.0,0,-0.965926,0.258819
02506.jpg,34.22,47.0,54.11,46.11,41.78,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2.0,0.003788,64,0.0,0,-0.707107,-0.707107
02507.jpg,19.9,39.9,48.8,40.2,25.22,9.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,1.8,0.002471,50,0.0,0,-0.866025,-0.5
02508.jpg,79.33,80.45,80.45,76.25,78.75,84.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.83,2.2,0.010002,163,0.0,0,-0.707107,-0.707107
02509.jpg,23.0,39.0,52.78,43.44,38.33,16.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.36,2.2,0.00525,50,0.0,0,0.0,-1.0
02510.jpg,21.6,21.9,42.6,25.9,31.9,24.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.57,2.0,0.01,200,0.0,0,0.5,-0.866025
02511.jpg,80.33,80.5,76.33,79.75,74.33,80.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,2.2,0.004855,117,0.0,0,-0.707107,-0.707107
02512.jpg,34.9,31.0,45.0,35.4,39.4,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.93,2.2,0.030303,156,0.0,0,-0.707107,-0.707107
02513.jpg,62.11,60.44,67.44,61.89,60.67,60.89,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3.95,2.2,0.000561,50,0.0,0,-0.707107,-0.707107
02514.jpg,28.0,46.22,43.56,30.63,28.56,19.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.15,2.2,0.000354,32,10.50173,0,0.5,-0.866025
02515.jpg,25.89,59.0,51.56,48.56,45.0,18.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.04,2.0,0.04,200,0.0,0,-0.5,-0.866025
02516.jpg,32.4,41.4,41.9,30.5,40.3,41.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.83,2.2,0.01,100,0.0,0,-0.5,-0.866025
02517.jpg,31.33,47.22,53.67,41.0,35.0,25.89,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.5,2.0,0.00035,50,0.0,0,-0.707107,-0.707107
02518.jpg,27.33,42.44,48.56,43.0,31.78,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.66,2.2,0.01,93,0.0,0,-0.866025,-0.5
02519.jpg,19.73,14.67,25.92,22.17,30.83,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.15,2.2,0.25,400,-6.924269,0,-0.258819,0.965926
02520.jpg,31.25,38.0,44.0,34.63,33.5,26.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.15,2.2,0.030303,40,3.492134,0,0.258819,-0.965926
02521.jpg,66.18,56.55,62.8,59.91,71.9,72.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2.0,0.00361,64,0.0,0,0.258819,-0.965926
02522.jpg,56.0,56.18,57.45,60.45,57.3,52.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.15,2.2,0.001522,25,9.108102,0,-0.5,-0.866025
02523.jpg,44.1,57.82,54.09,57.0,51.7,36.18,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.2,0.020003,153,0.0,0,-0.707107,-0.707107
02524.jpg,58.55,42.82,65.45,58.73,79.11,69.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.79,2.0,0.02,50,0.0,0,-0.5,-0.866025
02525.jpg,44.56,57.78,59.11,60.89,53.63,33.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,2.0,0.030303,400,0.0,0,-0.707107,-0.707107
02526.jpg,31.27,49.7,56.2,49.36,39.2,18.45,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.6,2.2,0.0029,50,0.0,0,-0.707107,-0.707107
02527.jpg,35.6,17.78,43.6,37.7,51.0,49.8,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,4.1,1.7,0.071429,3014,0.0,0,0.5,-0.866025
02528.jpg,75.5,75.9,75.8,78.5,76.44,77.7,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,4.15,2.2,0.00237,25,8.15119,0,-0.866025,-0.5
02529.jpg,49.23,58.92,55.21,54.92,54.31,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.83,2.2,0.029996,177,0.0,0,0.258819,-0.965926
02530.jpg,63.67,62.0,61.67,58.11,73.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,0.005301,43,0.0,0,0.707107,-0.707107
02531.jpg,63.36,48.3,61.0,59.0,64.4,70.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.83,2.2,0.033333,316,0.0,0,-0.707107,-0.707107
02532.jpg,38.4,53.56,59.67,51.5,53.44,23.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,1.8,0.004808,125,0.0,0,0.707107,-0.707107
02533.jpg,85.67,81.33,83.22,83.67,90.0,83.78,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.2,1.7,0.000683,50,7.84,0,-0.5,-0.866025
02534.jpg,31.4,45.56,52.1,48.5,50.56,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,2.0,0.009996,145,0.0,0,-0.707107,-0.707107
02535.jpg,59.73,56.55,56.4,58.82,57.0,56.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2.0,0.030303,211,0.0,0,-0.5,-0.866025
